index, AverageDriveForce (lbs), Cadence (stokes/min), DriveLength (meters), DriveTime (ms), ElapsedTime (sec), HRCur (bpm), Horizontal (meters), PeakDriveForce (lbs), Power (watts), Stroke500mPace (sec/500m), StrokeDistance (meters), StrokeRecoveryTime (ms), lapIdx, latitude, longitude,TimeStamp (sec),bearing,vwind,winddirection,nowindpace
1647,114.8393211,26,1.35,887.5564436,1690,170,5287.998374,0,318.2114321,137.4252022,8.579896817,1466.28971,0,49.236071,16.50845,1689,329.8384754,2,280,132.4189979
1648,113.6435467,26,1.35,887.4085914,1691,170,5291.205472,0,316.6902286,138.1542939,8.583572084,1451.052947,0,49.236096,16.508428,1690,329.8016897,2,280,132.5560001
1649,112.4477724,26,1.35,887.2607393,1692,170,5294.487354,0,315.169025,137.870832,8.555806616,1435.816184,0,49.236121,16.508404,1691,329.9493867,2,280,132.6930024
1650,111.251998,26,1.35,887.1128871,1693,170,5297.465767,0,313.6478214,138.1418665,8.597009642,1420.579421,0,49.236144,16.508383,1692,329.9849776,2,280,132.8300047
1651,113.8405688,26,1.35,881.6183816,1694,170,5300.61483,0,321.6866568,137.3114917,8.668322115,1426.073926,0,49.236168,16.50836,1693,330.1902993,2,280,131.9233332
1652,116.4291395,25,1.35,876.1238761,1695,170,5304.087212,0,329.7254921,136.0377903,8.752128136,1431.568432,0,49.236195,16.508336,1694,330.344129,2,280,131.0166618
1653,119.0177102,25,1.35,870.6293706,1696,170,5307.788773,0,337.7643275,134.8764722,8.845728028,1437.062937,0,49.236224,16.508311,1695,330.5192237,2,280,130.1099903
1654,121.606281,25,1.35,865.1348651,1697,170,5311.95031,0,345.8031629,133.3408723,8.848999522,1442.557443,0,49.236257,16.508284,1696,330.5922083,2,280,129.2033189
1655,124.1948517,25,1.35,859.6403596,1698,170,5315.881621,0,353.8419982,133.1385734,8.899017848,1448.051948,0,49.236288,16.508258,1697,330.7147439,2,280,128.2966474
1656,126.7834224,26,1.35,854.1458541,1699,171,5320.043157,0,361.8808336,132.2280172,8.860782823,1453.546454,0,49.236321,16.508231,1698,330.8589186,2,280,127.389976
1657,128.1625836,26,1.35,850.1498502,1700,171,5323.9068,0,366.2200656,132.3364611,8.858515299,1457.542458,0,49.236352,16.508207,1699,330.9288015,2,280,126.9513563
1658,129.5417447,26,1.35,846.1538462,1701,171,5327.638439,0,370.5592975,132.1984369,8.862337674,1461.538462,0,49.236382,16.508184,1700,330.9257304,2,280,126.5127367
1659,130.9209058,26,1.35,842.1578422,1702,171,5331.270955,0,374.8985295,131.9884484,8.881860721,1465.534466,0,49.236411,16.508161,1701,330.9430457,2,280,126.074117
1660,132.3000669,26,1.35,838.1618382,1703,171,5334.90347,0,379.2377615,131.5613396,8.975337916,1469.53047,0,49.23644,16.508138,1702,330.9420981,2,280,125.6354974
1661,133.679228,26,1.35,834.1658342,1704,170,5339.163433,0,383.5769934,130.06034,9.016683401,1473.526474,0,49.236474,16.508111,1703,330.9490673,2,280,125.1968777
1662,135.0583892,26,1.35,830.1698302,1705,170,5343.654477,0,387.9162254,129.3597674,9.033643393,1477.522478,0,49.23651,16.508083,1704,330.9031738,2,280,124.7582581
1663,133.3137417,26,1.35,834.6653347,1706,172,5348.277601,0,382.3970283,129.0315654,8.983515856,1473.026973,0,49.236547,16.508054,1705,330.7902527,2,280,125.3091935
1664,131.5690943,26,1.35,839.1608392,1707,172,5352.571477,0,376.8778312,129.6887548,8.968057303,1468.531469,0,49.236581,16.508026,1706,330.6434199,2,280,125.8601289
1665,129.8244468,26,1.35,843.6563437,1708,172,5356.936017,0,371.3586342,129.8567891,8.875477971,1464.035964,0,49.236615,16.507996,1707,330.6035643,2,280,126.4110643
1666,128.0797994,26,1.35,848.1518482,1709,172,5360.770134,0,365.8394371,131.1775046,8.795371736,1459.54046,0,49.236645,16.50797,1708,330.4191006,2,280,126.9619998
1667,126.3351519,26,1.35,852.6473526,1710,172,5364.184824,0,360.32024,132.3478607,8.74564056,1455.044955,0,49.236671,16.507945,1709,330.3361343,2,280,127.5129352
1668,124.5905045,26,1.35,857.1428571,1711,172,5367.372997,0,354.8010429,133.0833465,8.765950123,1450.549451,0,49.236695,16.507921,1710,330.4800378,2,280,128.0638706
1669,124.8971899,26,1.35,856.6433566,1712,172,5370.845369,0,355.7929919,132.7602266,8.770832401,1451.048951,0,49.236722,16.507897,1711,330.390011,2,280,127.9702054
1670,125.2038754,26,1.35,856.1438561,1713,172,5374.392877,0,356.784941,132.6850357,8.819379966,1451.548452,0,49.236749,16.507871,1712,330.5428253,2,280,127.8765401
1671,125.5105609,26,1.35,855.6443556,1714,172,5378.359574,0,357.7768901,131.9590656,8.826616438,1452.047952,0,49.23678,16.507844,1713,330.4914192,2,280,127.7828749
1672,125.8172463,26,1.35,855.1448551,1715,172,5382.400047,0,358.7688391,131.8719777,8.791576026,1452.547453,0,49.236811,16.507815,1714,330.550199,2,280,127.6892097
1673,126.1239318,26,1.35,854.6453546,1716,172,5386.174967,0,359.7607882,132.4361424,8.799929909,1453.046953,0,49.23684,16.507788,1715,330.7896124,2,280,127.5955444
1674,126.4306172,26,1.35,854.1458541,1717,172,5390.071905,0,360.7527372,132.3551987,8.792940403,1453.546454,0,49.236871,16.507763,1716,330.8466706,2,280,127.5018792
1675,126.5523716,26,1.35,854.7882118,1718,173,5393.968841,0,358.8743984,132.5199557,8.787722084,1468.288711,0,49.236902,16.507738,1717,330.8452551,2,280,127.7555591
1676,126.6741259,26,1.35,855.4305694,1719,173,5397.90014,0,356.9960596,132.6712517,8.738006215,1483.030969,0,49.236933,16.507712,1718,330.672713,2,280,128.009239
1677,126.7958802,25,1.35,856.0729271,1720,173,5401.486829,0,355.1177208,133.5207949,8.755853131,1497.773227,0,49.23696,16.507685,1719,330.6591605,2,280,128.262919
1678,126.9176345,25,1.35,856.7152847,1721,173,5405.154944,0,353.239382,133.5959635,8.784390198,1512.515485,0,49.236987,16.507656,1720,330.8837203,2,280,128.5165989
1679,127.0393888,25,1.35,857.3576424,1722,173,5409.140152,0,351.3610432,133.2448505,8.734023577,1527.257742,0,49.237017,16.507626,1721,331.1032398,2,280,128.7702788
1680,127.1611431,25,1.35,858,1723,173,5412.820476,0,349.4827044,134.033831,8.708905745,1542,0,49.237045,16.507599,1722,331.4037854,2,280,129.0239587
1681,127.0400364,25,1.35,858,1724,173,5416.425505,0,349.2881441,134.4177234,8.673700449,1542,0,49.237073,16.507574,1723,331.6829307,2,280,129.0461404
1682,126.9189297,26,1.35,858,1725,173,5419.861989,0,349.0935838,134.9235162,8.639428502,1542,0,49.2371,16.507551,1724,332.0174441,2,280,129.0683221
1683,126.7978229,26,1.35,858,1726,173,5423.230263,0,348.8990234,135.1593665,8.636444158,1542,0,49.237127,16.50753,1725,332.2384896,2,280,129.0905038
1684,126.6767162,26,1.35,858,1727,173,5426.598536,0,348.7044631,135.1556963,8.635052332,1542,0,49.237154,16.507509,1726,332.3560478,2,280,129.1126855
1685,126.5556095,26,1.35,858,1728,173,5429.902526,0,348.5099028,135.1425726,8.70881342,1542,0,49.23718,16.507487,1727,332.7277962,2,280,129.1348671
1686,126.4345027,25,1.35,858,1729,173,5433.733939,0,348.3153425,133.9656427,8.736570331,1542,0,49.237211,16.507464,1728,332.9858637,2,280,129.1570488
1687,125.5094974,25,1.35,858.3566434,1730,173,5437.534253,0,347.8640464,133.7895008,8.777256251,1526.258741,0,49.237242,16.507442,1729,333.1497339,2,280,129.1477066
1688,124.584492,26,1.35,858.7132867,1731,174,5441.597656,0,347.4127503,133.1379098,8.716888768,1510.517483,0,49.237275,16.507418,1730,333.3646837,2,280,129.1383644
1689,123.6594867,26,1.35,859.0699301,1732,174,5445.266563,0,346.9614542,133.7114941,8.72713379,1494.776224,0,49.237305,16.507397,1731,333.4223292,2,280,129.1290222
1690,122.7344813,26,1.35,859.4265734,1733,173,5448.998187,0,346.5101581,133.4841524,8.691717603,1479.034965,0,49.237335,16.507374,1732,333.5609409,2,280,129.1196799
1691,121.809476,26,1.35,859.7832168,1734,173,5452.366458,0,346.058862,133.9769828,8.705441247,1463.293706,0,49.237362,16.507353,1733,333.7201849,2,280,129.1103377
1692,120.8844707,26,1.35,860.1398601,1735,173,5455.734728,0,345.6075659,133.7200716,8.757549683,1447.552448,0,49.237389,16.507332,1734,333.8642595,2,280,129.1009955
1693,122.2076269,26,1.35,855.6443556,1736,173,5459.367229,0,349.8077033,132.8859468,8.795272362,1452.047952,0,49.237418,16.507309,1735,334.0797906,2,280,128.6639632
1694,123.5307832,26,1.35,851.1488511,1737,173,5463.098852,0,354.0078408,132.2913012,8.85703981,1456.543457,0,49.237448,16.507286,1736,334.3657308,2,280,128.2269309
1695,124.8539394,26,1.35,846.6533467,1738,173,5467.131633,0,358.2079782,131.352467,8.870112174,1461.038961,0,49.237481,16.507263,1737,334.506939,2,280,127.7898986
1696,126.1770957,26,1.35,842.1578422,1739,173,5471.063444,0,362.4081157,131.1596134,8.954483079,1465.534466,0,49.237513,16.50724,1738,334.7401405,2,280,127.3528663
1697,127.5002519,26,1.35,837.6623377,1740,173,5475.561648,0,366.6082531,129.9266321,8.904802419,1470.02997,0,49.23755,16.507215,1739,334.954374,2,280,126.915834
1698,128.8234082,26,1.35,833.1668332,1741,173,5479.536466,0,370.8083906,130.6816105,8.8986898,1474.525475,0,49.237583,16.507194,1740,335.0544719,2,280,126.4788017
1699,129.6260038,26,1.35,833.3056943,1742,173,5483.408802,0,370.9104357,130.8074425,8.917848757,1489.771229,0,49.237615,16.507173,1741,335.1514444,2,280,126.5298236
1700,130.4285995,26,1.35,833.4445554,1743,173,5487.412046,0,371.0124809,130.5706253,8.927598211,1505.016983,0,49.237648,16.507151,1742,335.3250299,2,280,126.5808455
1701,131.2311951,26,1.35,833.5834166,1744,173,5491.489802,0,371.114526,130.4853061,8.941739461,1520.262737,0,49.237682,16.50713,1743,335.3371914,2,280,126.6318674
1702,132.0337907,26,1.35,833.7222777,1745,173,5495.726062,0,371.2165712,130.3479361,8.890107374,1535.508492,0,49.237717,16.507107,1744,335.3962265,2,280,126.6828893
1703,132.8363864,26,1.35,833.8611389,1746,173,5499.598396,0,371.3186163,131.1979823,8.910072774,1550.754246,0,49.237749,16.507086,1745,335.3659698,2,280,126.7339112
1704,133.638982,25,1.35,834,1747,173,5503.762543,0,371.4206615,131.0000593,8.894248738,1566,0,49.237783,16.507062,1746,335.4237596,2,280,126.7849331
1705,130.4073717,25,1.35,842.3526474,1748,173,5507.79532,0,363.9447835,131.6164798,8.872410834,1542.262737,0,49.237816,16.507039,1747,335.5866656,2,280,127.5447088
1706,127.1757615,25,1.35,850.7052947,1749,173,5511.873074,0,356.4689056,132.027369,8.782917512,1518.525475,0,49.23785,16.507018,1748,335.5817382,2,280,128.3044845
1707,123.9441512,25,1.35,859.0579421,1750,173,5515.484013,0,348.9930276,133.4049869,8.751186381,1494.788212,0,49.23788,16.506999,1749,335.5308704,2,280,129.0642602
1708,120.7125409,25,1.35,867.4105894,1751,173,5519.123323,0,341.5171496,133.9106759,8.663169424,1471.050949,0,49.23791,16.506979,1750,335.4826645,2,280,129.8240359
1709,117.4809307,26,1.35,875.7632368,1752,173,5522.297025,0,334.0412717,135.2410076,8.610485742,1447.313686,0,49.237936,16.506961,1751,335.488945,2,280,130.5838115
1710,114.2493204,26,1.35,884.1158841,1753,173,5525.339525,0,326.5653937,135.8125112,8.678922987,1423.576424,0,49.237961,16.506944,1752,335.5235229,2,280,131.3435872
1711,114.0425194,26,1.35,884.1158841,1754,173,5529.081084,0,325.8728703,134.7007758,8.685357764,1423.576424,0,49.237992,16.506924,1753,335.4727115,2,280,131.4111864
1712,113.8357183,26,1.35,884.1158841,1755,173,5532.953415,0,325.1803469,134.5910254,8.714899572,1423.576424,0,49.238024,16.506903,1754,335.4239237,2,280,131.4787856
1713,113.6289173,26,1.35,884.1158841,1756,173,5537.189671,0,324.4878235,134.137815,8.636418055,1423.576424,0,49.238059,16.50688,1755,335.4301535,2,280,131.5463848
1714,113.4221162,26,1.35,884.1158841,1757,173,5540.903639,0,323.7953,135.40006,8.6077851,1423.576424,0,49.23809,16.506861,1756,335.2599278,2,280,131.613984
1715,113.2153151,26,1.35,884.1158841,1758,173,5544.542947,0,323.1027766,135.9022714,8.581623198,1423.576424,0,49.23812,16.506841,1757,335.0741589,2,280,131.6815832
1716,113.0085141,26,1.35,884.1158841,1759,173,5548.110978,0,322.4102532,136.3873759,8.563435338,1423.576424,0,49.238149,16.50682,1758,335.0277074,2,280,131.7491824
1717,111.7879754,26,1.35,885.1148851,1760,173,5551.648576,0,318.5501293,136.7663558,8.584885081,1422.577423,0,49.238178,16.5068,1759,334.8468544,2,280,132.2456642
1718,110.5674367,25,1.35,886.1138861,1761,172,5555.479975,0,314.6900054,136.5248586,8.607089648,1421.578422,0,49.238209,16.506777,1760,334.6932375,2,280,132.742146
1719,109.346898,25,1.35,887.1128871,1762,172,5559.475645,0,310.8298815,136.5769238,8.595188721,1420.579421,0,49.238241,16.506752,1761,334.6466776,2,280,133.2386278
1720,108.1263593,25,1.35,888.1118881,1763,172,5563.57071,0,306.9697576,136.8700773,8.510582999,1419.58042,0,49.238274,16.506727,1762,334.4777484,2,280,133.7351096
1721,106.9058206,25,1.35,889.1108891,1764,172,5567.237159,0,303.1096337,138.2864165,8.445781871,1418.581419,0,49.238303,16.506703,1763,334.4026453,2,280,134.2315914
1722,105.685282,26,1.35,890.1098901,1765,173,5570.673623,0,299.2495098,139.3837571,8.365030929,1417.582418,0,49.23833,16.50668,1764,334.4118917,2,280,134.7280732
1723,105.7207129,26,1.35,894.2582418,1766,173,5573.84513,0,297.5581804,140.5047325,8.338989303,1428.818681,0,49.238355,16.506659,1765,334.4365829,2,280,134.9939789
1724,105.7561438,26,1.35,898.4065934,1767,173,5577.016637,0,295.866851,140.9849823,8.341250936,1440.054945,0,49.23838,16.506638,1766,334.6327726,2,280,135.2598847
1725,105.7915748,26,1.35,902.5549451,1768,172,5580.352639,0,294.1755217,141.0060453,8.328476499,1451.291209,0,49.238407,16.506618,1767,334.7477497,2,280,135.5257904
1726,105.8270057,26,1.35,906.7032967,1769,172,5583.657667,0,292.4841923,141.3142256,8.37727132,1462.527473,0,49.238434,16.506599,1768,334.8418946,2,280,135.7916962
1727,105.8624367,25,1.35,910.8516484,1770,173,5587.428007,0,290.792863,140.5895752,8.365141112,1473.763736,0,49.238465,16.506578,1769,334.8152941,2,280,136.057602
1728,105.8978676,25,1.35,915,1771,173,5590.996034,0,289.1015336,141.2129087,8.372618208,1485,0,49.238494,16.506557,1770,334.8453555,2,280,136.3235077
1729,104.5646154,25,1.35,915.3471528,1772,173,5594.695703,0,286.9995172,141.2156772,8.379703938,1469.268232,0,49.238524,16.506535,1771,335.0069634,2,280,136.5715398
1730,103.2313632,25,1.35,915.6943057,1773,173,5598.568027,0,284.8975008,141.2041222,8.316304645,1453.536464,0,49.238556,16.506514,1772,335.0382826,2,280,136.8195719
1731,101.898111,26,1.35,916.0414585,1774,172,5602.076428,0,282.7954843,142.3532274,8.198051288,1437.804695,0,49.238585,16.506495,1773,335.0544329,2,280,137.067604
1732,100.5648588,26,1.35,916.3886114,1775,172,5604.856986,0,280.6934679,144.2370088,8.178699203,1422.072927,0,49.238608,16.50648,1774,335.0711402,2,280,137.3156361
1733,99.23160658,26,1.35,916.7357642,1776,172,5607.506856,0,278.5914515,144.6777493,8.285671942,1406.341159,0,49.23863,16.506466,1775,335.0640899,2,280,137.5636682
1734,97.89835438,26,1.35,917.0829171,1777,173,5610.987334,0,276.4894351,142.8876281,8.338125628,1390.609391,0,49.238659,16.506448,1776,335.0945119,2,280,137.8117003
1735,99.71295659,26,1.35,917.348214,1778,173,5614.779143,0,277.8970291,142.1257701,8.363729204,1422.395376,0,49.238691,16.50643,1777,335.0140793,2,280,137.702802
1736,101.5275588,25,1.35,917.613511,1779,172,5618.675551,0,279.3046232,141.8770074,8.296547616,1454.181361,0,49.238724,16.506412,1778,334.8034041,2,280,137.5939037
1737,103.342161,25,1.35,917.8788079,1780,172,5621.76589,0,280.7122172,143.5440721,8.311162232,1485.967346,0,49.23875,16.506397,1779,334.3803943,2,280,137.4850054
1738,105.1567632,24,1.35,918.1441049,1781,173,5624.838568,0,282.1198113,143.5212533,8.359501955,1517.753331,0,49.238775,16.506379,1780,334.0546864,2,280,137.3761071
1739,106.9713654,24,1.35,918.4094018,1782,173,5627.975793,0,283.5274054,143.1682435,8.41436641,1549.539316,0,49.2388,16.506359,1781,333.9439551,2,280,137.2672088
1740,108.7859676,24,1.35,918.6746988,1783,173,5631.311789,0,284.9349994,142.41213,8.493409009,1581.325301,0,49.238827,16.506339,1782,333.7093304,2,280,137.1583105
1741,108.5550105,25,1.35,917.562249,1784,172,5635.043391,0,286.1437644,141.2187643,8.499209304,1565.771084,0,49.238857,16.506316,1783,333.5148946,2,280,136.9513343
1742,108.3240534,25,1.35,916.4497992,1785,172,5638.774992,0,287.3525294,140.864039,8.533287225,1550.216867,0,49.238887,16.506293,1784,333.3108178,2,280,136.7443581
1743,108.0930963,26,1.35,915.3373494,1786,173,5642.638594,0,288.5612944,140.3351841,8.502485981,1534.662651,0,49.238918,16.506269,1785,333.0920112,2,280,136.5373819
1744,107.8621392,26,1.35,914.2248996,1787,173,5646.27107,0,289.7700593,140.6086695,8.577088055,1519.108434,0,49.238947,16.506246,1786,332.9870456,2,280,136.3304057
1745,107.6311821,25,1.35,913.1124498,1788,173,5650.466114,0,290.9788243,139.4285348,8.507114263,1503.554217,0,49.238981,16.506221,1787,332.8692067,2,280,136.1234295
1746,107.4002249,25,1.35,912,1789,173,5653.872525,0,292.1875893,141.0152184,8.517577983,1488,0,49.239009,16.506202,1788,332.7761923,2,280,135.9164533
1747,107.5424883,25,1.35,912,1790,173,5657.326379,0,292.410963,140.981031,8.568055096,1488,0,49.239038,16.506185,1789,332.2462142,2,280,135.8958774
1748,107.6847517,25,1.35,912,1791,172,5661.157766,0,292.6343367,140.2884893,8.547465271,1488,0,49.239069,16.506162,1790,331.6743256,2,280,135.8753015
1749,107.8270151,25,1.35,912,1792,172,5664.799872,0,292.8577104,140.7688812,8.555409293,1488,0,49.239097,16.506136,1791,331.2966367,2,280,135.8547256
1750,107.9692785,25,1.35,912,1793,173,5668.519352,0,293.0810841,140.7835169,8.526772414,1488,0,49.239125,16.506108,1792,331.149127,2,280,135.8341497
1751,108.1115419,25,1.35,912,1794,173,5672.028696,0,293.3044578,141.4103737,8.553543223,1488,0,49.239152,16.506083,1793,330.9234862,2,280,135.8135738
1752,108.2538053,25,1.35,912,1795,172,5675.803568,0,293.5278315,141.1241057,8.506216891,1488,0,49.239181,16.506056,1794,330.8320956,2,280,135.7929979
1753,107.0350466,25,1.35,912.8471528,1796,172,5679.240018,0,291.6618741,142.0830394,8.477277904,1471.768232,0,49.239208,16.506033,1795,330.7494548,2,280,135.9863405
1754,105.816288,25,1.35,913.6943057,1797,172,5682.476237,0,289.7959168,142.7524936,8.509557609,1455.536464,0,49.239234,16.506013,1796,330.3122604,2,280,136.1796831
1755,104.5975293,26,1.35,914.5414585,1798,172,5685.985579,0,287.9299594,142.3984805,8.510660338,1439.304695,0,49.239261,16.505988,1797,330.1000041,2,280,136.3730257
1756,103.3787707,26,1.35,915.3886114,1799,172,5689.627682,0,286.0640021,142.3156703,8.555771432,1423.072927,0,49.239289,16.505962,1798,329.7721586,2,280,136.5663683
1757,102.1600121,26,1.35,916.2357642,1800,172,5693.652996,0,284.1980447,141.8039539,8.523897478,1406.841159,0,49.239319,16.505931,1799,329.7436666,2,280,136.7597109
1758,100.9412534,26,1.35,917.0829171,1801,172,5697.427865,0,282.3320873,142.7147057,8.503077058,1390.609391,0,49.239348,16.505904,1800,329.5996512,2,280,136.9530535
1759,100.6735096,25,1.35,921.2357642,1802,173,5701.069966,0,279.6940558,143.5183625,8.483495603,1401.841159,0,49.239376,16.505878,1801,329.4678848,2,280,137.4019172
1760,100.4057657,25,1.35,925.3886114,1803,173,5704.44655,0,277.0560243,144.6613316,8.439510605,1413.072927,0,49.239402,16.505854,1802,329.1256377,2,280,137.8507808
1761,100.1380218,25,1.35,929.5414585,1804,173,5707.450859,0,274.4179928,146.0050721,8.485587183,1424.304695,0,49.239424,16.50583,1803,328.998269,2,280,138.2996445
1762,99.87027799,25,1.35,933.6943057,1805,172,5710.763112,0,271.7799613,145.8009653,8.539542279,1435.536464,0,49.239448,16.505803,1804,329.2053267,2,280,138.7485082
1763,99.60253413,25,1.35,937.8471528,1806,172,5714.405211,0,269.1419298,145.5035043,8.568953896,1446.768232,0,49.239476,16.505777,1805,329.1720444,2,280,139.1973719
1764,99.33479027,25,1.35,942,1807,173,5718.180077,0,266.5038983,145.6916091,8.578272632,1458,0,49.239505,16.50575,1806,329.1466424,2,280,139.6462355
1765,96.01128318,25,1.35,950.8341658,1808,173,5721.954942,0,258.2583673,146.2968107,8.642074219,1433.781219,0,49.239534,16.505723,1807,329.2698561,2,280,140.9924978
1766,92.68777609,27,1.35,959.6683317,1809,173,5726.248759,0,250.0128363,146.0005801,8.569158423,1409.562438,0,49.239568,16.505695,1808,329.3606497,2,280,142.33876
